name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
ASGR2,0,12,3,2.999610e+00,9.184034e+01,2.760543e-06,9.365256e-06
NLK,0,25,3,2.997592e+00,9.233110e+01,2.487718e-05,6.381148e-05
ASIP,0,6,4,3.999012e+00,6.249521e+01,2.653489e-07,2.364043e-07
F11R,0,16,3,2.999102e+00,9.212512e+01,1.659395e-05,2.394587e-05
ASL,0,3,4,3.997390e+00,6.344588e+01,2.972289e-07,4.683747e-07
ASNA1,0,10,3,2.990530e+00,9.168643e+01,1.104132e-05,1.011942e-05
ASPH,0,2,4,3.995265e+00,6.187961e+01,1.031568e-07,1.733122e-08
UBL4A,0,16,4,3.994725e+00,6.657393e+01,1.936110e-06,4.245855e-06
GET4,0,24,3,2.997761e+00,9.219938e+01,1.249412e-05,3.637001e-05
ASNS,0,7,3,2.998200e+00,9.185108e+01,7.411981e-06,1.975867e-05
PRKAG2,0,16,3,2.997005e+00,9.179099e+01,1.108075e-05,2.949738e-05
ASPA,0,1,4,3.998544e+00,6.181575e+01,7.592150e-08,3.275891e-08
ACY3,0,10,3,2.998544e+00,9.158971e+01,9.077053e-06,1.907149e-05
NOS2,0,12,3,2.997002e+00,9.237178e+01,4.102062e-05,4.486638e-05
ASCC2,0,40,3,2.996041e+00,9.251237e+01,3.995353e-05,7.492049e-05
SERPINC1,0,6,4,3.997560e+00,6.423907e+01,9.977037e-07,5.433858e-07
SDC2,0,36,3,2.993173e+00,9.266413e+01,1.182674e-04,4.053332e-05
ATF1,0,30,2,1.949495e+00,3.756902e+02,2.133923e-02,4.789521e-03
CD1A,0,5,3,2.987586e+00,9.100590e+01,1.187416e-04,2.351105e-05
REN,0,8,3,2.993687e+00,9.105828e+01,9.475164e-05,1.206002e-05
SPI1,0,45,2,1.919145e+00,5.044513e+02,2.077814e-02,8.810013e-03
SST,0,6,3,2.991582e+00,9.099799e+01,9.283747e-05,1.199221e-05
HNF1B,0,8,3,2.988396e+00,9.173530e+01,1.315127e-04,4.820699e-05
TEAD1,0,16,3,2.993184e+00,9.191547e+01,1.145273e-04,5.907851e-05
EDF1,0,21,3,2.991232e+00,9.226940e+01,1.627692e-04,1.320652e-04
RPS6KA4,1,10,1,-5.151515e-01,4.461976e+02,7.920900e-01,9.799219e-01
ATF3,0,24,2,1.936781e+00,4.984240e+02,9.903533e-04,2.988601e-03
ATF4,0,46,3,2.995397e+00,9.242305e+01,9.862857e-05,1.303384e-04
SELE,0,16,3,2.988842e+00,9.211594e+01,2.478991e-05,4.466948e-05
ZNF212,0,22,3,2.996583e+00,9.187615e+01,1.894598e-05,1.886654e-05
A4GALT,0,6,3,2.986030e+00,9.167738e+01,2.746662e-05,3.516145e-05
BATF3,0,5,3,2.987356e+00,9.163266e+01,6.635546e-06,9.575809e-06
NUF2,0,9,3,2.992976e+00,9.166216e+01,6.498958e-06,9.161195e-06
POLR2C,0,51,3,2.998603e+00,9.253709e+01,3.305815e-05,5.461008e-05
RPS6KA2,0,35,3,2.993065e+00,9.249544e+01,1.544250e-04,1.530230e-04
TRA@,0,19,3,2.986675e+00,9.210322e+01,3.592796e-05,6.141480e-05
ZNF226,0,2,4,3.997350e+00,6.230242e+01,2.063405e-07,2.499190e-07
FOSL1,0,27,3,2.996236e+00,9.215659e+01,3.829784e-04,7.021246e-05
BFSP2,0,4,4,3.997206e+00,6.271727e+01,3.059211e-07,3.663462e-07
GABBR2,0,7,4,3.995111e+00,6.329792e+01,1.582464e-06,6.172100e-07
HAUS7,0,4,4,3.996374e+00,6.279368e+01,2.958447e-07,7.783244e-07
CREBZF,0,7,4,3.996958e+00,6.499632e+01,9.962342e-07,1.322021e-06
EIF2A,0,75,3,2.994990e+00,9.264608e+01,4.725685e-05,4.232257e-04
SNRPA,0,180,3,2.998499e+00,9.387807e+01,1.919298e-04,2.369807e-04
NDUFAF1,0,20,3,2.998887e+00,9.194419e+01,1.077674e-05,2.007722e-05
RADIL,0,23,3,2.988889e+00,9.251044e+01,9.292513e-05,6.290245e-05
BLM,0,51,3,2.989577e+00,9.270103e+01,2.120870e-04,1.059235e-04
CDC6,0,33,3,2.995833e+00,9.256260e+01,1.163008e-04,8.257292e-05
PPP1R2,0,13,3,2.997241e+00,9.200385e+01,1.331333e-04,4.588849e-05
PTS,0,17,3,2.997903e+00,9.224046e+01,7.123407e-06,2.835583e-05
RBBP8,0,36,2,1.957912e+00,4.419765e+02,2.605852e-03,3.974164e-03
RFC4,0,36,3,2.999393e+00,9.255786e+01,1.039433e-05,3.440580e-05
STK11,0,53,3,2.997057e+00,9.290861e+01,2.290049e-05,5.973333e-05
TP53BP1,0,60,2,1.974713e+00,4.984340e+02,1.429495e-03,3.117795e-03
XPA,0,22,3,2.989029e+00,9.213178e+01,3.698807e-05,6.158592e-05
DYRK2,0,19,3,2.993319e+00,9.222857e+01,3.671594e-05,5.159667e-05
RNF8,0,27,3,2.998180e+00,9.208137e+01,1.026822e-05,3.493202e-05
USP10,0,11,3,2.994483e+00,9.169667e+01,5.781281e-06,9.627325e-06
MDC1,0,31,3,2.995545e+00,9.252675e+01,5.537213e-05,1.087380e-04
TTI1,0,13,3,2.993190e+00,9.198691e+01,3.322540e-05,6.582645e-05
USP34,0,2,4,3.996421e+00,6.362742e+01,3.490386e-07,5.902770e-07
RNF40,0,19,3,2.998868e+00,9.211629e+01,1.557164e-05,2.739661e-05
TELO2,0,19,3,2.994964e+00,9.223419e+01,1.252673e-05,7.224716e-05
RRM2B,0,6,4,3.997041e+00,6.554605e+01,6.166072e-07,2.366173e-06
TAOK3,0,4,3,2.975050e+00,9.151205e+01,1.166783e-05,1.753070e-05
CXXC5,0,6,4,3.996219e+00,6.531438e+01,3.372264e-06,1.606431e-06
RFWD3,0,10,3,2.998541e+00,9.172574e+01,1.735323e-06,9.341933e-06
FANCI,0,20,2,1.924242e+00,4.730100e+02,1.465471e-03,3.437660e-03
NLRP2,0,18,3,2.997075e+00,9.204140e+01,1.120302e-05,2.771757e-05
TDP1,0,6,3,2.995270e+00,9.186980e+01,3.539074e-06,2.594459e-05
RNF20,0,17,3,2.996861e+00,9.227156e+01,2.259996e-05,6.308509e-05
TAOK1,0,10,4,3.996113e+00,6.467525e+01,1.279649e-06,2.175936e-06
ZBTB2,0,6,3,2.990161e+00,9.197567e+01,2.015572e-05,3.541046e-05
USP28,0,5,3,2.993128e+00,9.176992e+01,4.029299e-06,1.752947e-05
RFWD2,0,14,3,2.999645e+00,9.147780e+01,7.177133e-06,1.401167e-05
DCLRE1C,0,8,3,2.992814e+00,9.182534e+01,9.121424e-06,4.073039e-05
OBFC2B,0,3,3,2.990647e+00,9.101573e+01,1.463701e-05,1.261025e-05
FBXO31,0,4,3,2.994748e+00,9.162667e+01,2.311463e-06,1.666016e-05
NHEJ1,0,6,3,2.996585e+00,9.179520e+01,2.682523e-06,1.735788e-05
RERE,0,22,3,2.998553e+00,9.230383e+01,1.910627e-05,2.529897e-05
PSMA3,0,150,3,2.998324e+00,9.393411e+01,4.283135e-04,1.639551e-04
PRRC2A,0,28,3,2.983692e+00,9.270622e+01,3.443912e-03,8.753246e-05
KAT6A,0,21,3,2.993333e+00,9.229811e+01,8.147437e-05,5.326087e-05
CBFA2T2,0,22,3,2.997382e+00,9.206370e+01,1.868542e-05,4.348646e-05
ALG13,0,5,4,3.997745e+00,6.350728e+01,6.256435e-07,5.284794e-07
PRRC2B,0,4,3,2.995791e+00,9.165652e+01,2.467136e-06,9.166831e-06
ATOX1,0,6,4,3.999073e+00,6.255040e+01,4.450179e-07,1.458901e-07
ATP7A,0,5,5,4.997973e+00,5.017891e+01,2.563567e-08,4.969570e-09
ATP7B,0,7,4,3.997519e+00,6.390502e+01,5.383103e-07,1.154810e-06
C21orf2,0,2,4,3.999397e+00,6.233838e+01,8.144839e-08,9.312999e-08
GGPS1,0,6,4,3.998093e+00,6.254981e+01,4.875246e-07,7.100614e-08
FAM118A,0,13,3,2.998834e+00,9.170527e+01,4.645358e-06,1.082199e-05
FXYD2,0,1,3,2.970291e+00,9.141507e+01,3.586651e-06,9.547952e-06
FXYD1,0,10,3,2.992002e+00,9.194264e+01,1.163596e-04,5.673149e-05
TPT1,0,27,3,2.996558e+00,9.284193e+01,4.143187e-05,9.344243e-05
FXYD7,0,4,3,2.992573e+00,9.167307e+01,3.650340e-06,9.714713e-06
SNX6,0,19,3,2.996091e+00,9.217611e+01,6.278624e-05,2.437688e-05
ATP1A2,0,1,4,3.996558e+00,6.237307e+01,1.300891e-07,1.690175e-07
NFYB,0,33,3,2.994240e+00,9.268320e+01,5.564525e-05,1.110669e-04
ATP1B1,0,16,3,2.999215e+00,9.221523e+01,5.260558e-06,1.713699e-05
PSME1,0,56,3,2.997319e+00,9.277196e+01,2.210837e-05,7.395481e-05
ATP1B2,0,1,4,3.994556e+00,6.198119e+01,8.742295e-07,5.128817e-08
NGB,0,12,3,2.994556e+00,9.199470e+01,1.209424e-04,3.037153e-05
ATP2A1,0,5,4,3.987625e+00,6.340138e+01,1.013091e-06,2.462575e-06
PLN,0,14,3,2.993131e+00,9.199314e+01,1.221514e-05,3.083328e-05
SLN,0,7,3,2.989693e+00,9.169055e+01,9.738896e-06,9.835449e-06
IRS2,0,47,3,2.993498e+00,9.292828e+01,1.289599e-04,1.904614e-04
ATP2A2,0,21,2,1.927850e+00,4.730163e+02,1.428929e-03,3.406979e-03
ATP2A3,0,6,3,2.995720e+00,9.089843e+01,4.298567e-05,1.295275e-05
WRAP73,0,52,3,2.994632e+00,9.269580e+01,6.707683e-05,8.415781e-05
ATP2B1,0,10,3,2.995534e+00,9.184920e+01,5.911041e-06,4.239299e-05
THRA,0,67,3,2.996604e+00,9.270014e+01,1.219278e-04,1.558527e-04
MBIP,0,49,3,2.995158e+00,9.244094e+01,4.983196e-05,6.222776e-05
ATP2B2,0,10,3,2.999035e+00,9.187359e+01,7.195409e-06,1.547973e-05
ATP2B4,0,19,3,2.997176e+00,9.227639e+01,4.741443e-05,2.320392e-05
CALCA,0,8,4,3.998426e+00,6.265489e+01,5.027888e-07,1.849812e-07
PDZD11,0,5,4,3.997459e+00,6.411701e+01,2.778680e-07,1.391025e-06
BLK,0,23,3,2.994479e+00,9.243443e+01,1.913596e-04,4.150553e-05
ATP4B,0,2,4,3.998019e+00,6.287809e+01,1.087092e-07,1.896556e-07
ATP5D,0,20,3,2.991233e+00,9.200602e+01,2.677664e-05,7.150566e-05
ATP5E,0,15,3,2.994340e+00,9.190743e+01,9.181935e-06,2.766756e-05
ATP5F1,0,20,3,2.994873e+00,9.211710e+01,2.420939e-05,5.703485e-05
ATP5G1,0,16,3,2.994694e+00,9.193489e+01,9.193813e-06,2.762330e-05
ATP5I,0,21,3,2.995213e+00,9.218328e+01,2.493549e-05,4.544532e-05
ATP5O,0,44,3,2.996029e+00,9.287560e+01,5.167916e-05,1.307728e-04
ATP5J2,0,35,3,2.996343e+00,9.252832e+01,2.198169e-05,6.415686e-05
ATPAF1,0,2,3,2.992424e+00,9.143377e+01,2.099943e-06,9.454132e-06
ATPIF1,0,20,3,2.994933e+00,9.218418e+01,1.268028e-05,4.342157e-05
RECQL5,0,26,3,2.997541e+00,9.231810e+01,3.090752e-05,4.467182e-05
CA12,0,11,3,2.998964e+00,9.168158e+01,2.076635e-06,1.070810e-05
MED15,0,53,3,2.998855e+00,9.287596e+01,3.533016e-05,6.612962e-05
GDPD2,0,4,3,2.997152e+00,9.143102e+01,1.251966e-06,8.968309e-06
PNO1,0,11,3,2.998505e+00,9.163218e+01,9.387961e-06,1.965130e-05
PJA1,0,12,3,2.999051e+00,9.169998e+01,2.636062e-06,1.161055e-05
ELOF1,0,4,3,2.997152e+00,9.155085e+01,2.258098e-06,9.556624e-06
SGK1,0,82,2,1.963045e+00,4.935574e+02,7.362000e-03,6.759353e-03
PSMD6,0,77,3,2.994218e+00,9.299329e+01,7.639486e-05,1.799038e-04
ATP5G3,0,1,4,3.999720e+00,6.215902e+01,8.700707e-09,1.714134e-08
ABHD16A,0,21,3,2.999720e+00,9.232689e+01,2.665545e-06,1.011893e-05
RXRB,0,62,3,2.999586e+00,9.244236e+01,1.121862e-05,2.104608e-05
REEP6,0,28,3,2.996453e+00,9.233325e+01,1.987452e-05,2.188716e-05
ATP6V1B1,0,6,4,3.998750e+00,6.359522e+01,4.988310e-07,5.057536e-07
ATP6V0A1,0,2,4,3.995232e+00,6.208962e+01,3.342826e-06,1.031188e-07
SLC23A2,0,2,4,3.998505e+00,6.243235e+01,2.272484e-07,1.493644e-07
SLC23A1,0,17,3,2.998734e+00,9.242774e+01,1.152733e-05,3.573043e-05
ATP6V1B2,0,1,3,2.991854e+00,9.123638e+01,4.907385e-06,9.738459e-06
ATP6V0C,0,9,3,2.999362e+00,9.171157e+01,8.474610e-06,9.410501e-06
C5orf62,0,8,4,3.997392e+00,6.399817e+01,5.993683e-07,6.847395e-07
ATP6V1G2,0,1,4,3.997639e+00,6.212268e+01,7.110546e-08,8.113620e-08
ATP6V0E1,0,1,4,3.997639e+00,6.212268e+01,7.110546e-08,8.113620e-08
ZFP161,0,37,3,2.995387e+00,9.238785e+01,2.317465e-05,6.288904e-05
PNMA1,0,123,3,2.994901e+00,9.370187e+01,1.678079e-04,9.461428e-05
BRCC3,0,26,3,2.993801e+00,9.245434e+01,4.087713e-05,9.867133e-05
HMBOX1,0,46,3,2.993192e+00,9.252841e+01,5.196472e-05,6.768714e-05
EFHC2,0,44,3,2.990508e+00,9.196800e+01,1.295041e-04,8.360854e-05
CEP70,0,172,2,1.991191e+00,4.174767e+02,6.252568e-03,3.242336e-03
USHBP1,0,122,3,2.997374e+00,9.375203e+01,4.625077e-04,1.095445e-04
DTNBP1,0,73,3,2.999117e+00,9.306013e+01,1.574964e-05,2.834518e-05
CDC5L,0,216,3,2.998047e+00,9.439927e+01,1.041110e-03,3.215433e-04
PPP2R2A,0,19,3,2.998861e+00,9.199278e+01,4.523975e-06,1.312189e-05
TIMELESS,0,13,3,2.994952e+00,9.179198e+01,8.320912e-04,2.171465e-05
MTA1,0,56,3,2.995426e+00,9.297830e+01,6.057119e-05,1.607138e-04
KIAA1967,0,39,2,1.961096e+00,4.984291e+02,1.172875e-03,2.998370e-03
CLSPN,0,14,3,2.986819e+00,9.206222e+01,2.969965e-05,4.412963e-05
TUT1,0,1,4,3.997218e+00,6.260095e+01,8.750162e-08,2.809668e-07
MARCKSL1,0,12,3,2.999610e+00,9.187117e+01,2.790259e-06,9.809362e-06
CCDC82,0,2,4,3.996063e+00,6.388983e+01,1.856172e-07,9.074105e-07
ATRIP,0,27,3,2.994371e+00,9.241315e+01,3.949486e-05,4.422037e-05
ATRX,0,19,3,2.994250e+00,9.219182e+01,5.877655e-05,7.567669e-05
KIF1A,0,2,3,2.995306e+00,9.165515e+01,6.430205e-06,1.440763e-05
MCCC1,0,3,3,2.996340e+00,9.126705e+01,5.907240e-06,1.049800e-05
MCCC2,0,2,4,3.999341e+00,6.186810e+01,1.796992e-08,1.701558e-08
AUP1,0,18,3,2.986521e+00,9.190504e+01,8.071948e-05,3.313769e-05
SEL1L,0,8,2,1.810606e+00,4.730023e+02,1.289843e-03,3.473963e-03
ATG12,0,55,2,1.972452e+00,4.174294e+02,6.338059e-03,4.277142e-03
AVP,0,7,4,3.994924e+00,6.265892e+01,7.259033e-06,5.461440e-07
AVPR1A,0,3,3,2.998439e+00,9.160986e+01,6.266198e-07,6.204783e-06
AVPR1B,0,3,3,2.998439e+00,9.160986e+01,6.266198e-07,6.204783e-06
REST,0,18,3,2.996205e+00,9.193857e+01,1.423885e-05,3.663467e-05
TXNDC17,0,11,3,2.984699e+00,9.174330e+01,6.829556e-04,3.214067e-05
AZU1,0,2,4,3.996848e+00,6.227085e+01,2.120916e-07,1.661910e-07
CD1B,0,2,4,3.998576e+00,6.249969e+01,1.569893e-07,1.461167e-07
CD1D,0,11,3,2.997060e+00,9.191095e+01,6.060843e-06,1.797334e-05
CD1E,0,1,4,3.998042e+00,6.210620e+01,1.115293e-07,8.221134e-08
CD8A,0,30,3,2.995786e+00,9.226307e+01,4.470297e-05,9.541772e-05
TAP1,0,21,3,2.999233e+00,9.251827e+01,9.802796e-06,2.317204e-05
TAPBP,0,15,3,2.998305e+00,9.184952e+01,5.412373e-06,1.664588e-05
TFRC,0,30,3,2.997668e+00,9.257825e+01,1.726205e-04,7.382149e-05
BACH1,0,15,3,2.996111e+00,9.203964e+01,1.865417e-05,3.396283e-05
BARD1,0,78,3,2.995277e+00,9.353826e+01,1.068359e-04,2.014394e-04
MAFK,0,9,4,3.997414e+00,6.291034e+01,1.144330e-06,7.105150e-07
FAM175A,0,9,3,2.990905e+00,9.181642e+01,2.793801e-05,3.750047e-05
BCL2L2,0,14,3,2.994291e+00,9.195042e+01,3.703528e-04,4.160498e-05
BNIP3L,0,22,3,2.997914e+00,9.240761e+01,2.658740e-04,2.277127e-05
RPS6KA1,0,84,3,2.996231e+00,9.324041e+01,1.697215e-04,2.106086e-04
HRK,0,7,3,2.992586e+00,9.183769e+01,1.081590e-05,2.791334e-05
VDR,0,82,3,2.997368e+00,9.319197e+01,2.082911e-04,1.746462e-04
BAI1,0,7,4,3.994584e+00,6.381648e+01,2.523791e-05,4.392741e-07
EIF3H,0,38,3,2.996878e+00,9.250583e+01,5.244618e-05,8.718839e-05
BAIAP3,0,1,5,4.994584e+00,4.814076e+01,2.343768e-07,5.526055e-10
PHYHIP,0,26,3,2.998542e+00,9.195279e+01,5.855821e-06,3.396518e-05
HDHD2,0,11,3,2.999123e+00,9.175019e+01,1.770517e-06,1.021340e-05
STARD13,0,21,3,2.998878e+00,9.225321e+01,4.042935e-06,3.167010e-05
BAI3,0,2,3,2.986709e+00,9.123883e+01,1.469544e-05,1.103131e-05
NKX3-2,0,10,3,2.997017e+00,9.178556e+01,7.691483e-06,3.211636e-05
TLE2,0,28,3,2.994155e+00,9.204397e+01,1.317096e-04,6.433838e-05
TLE4,0,20,3,2.993278e+00,9.191546e+01,3.051524e-05,6.021703e-05
TLE6,0,10,3,2.997017e+00,9.178556e+01,7.691483e-06,3.211636e-05
BCL3,0,39,2,1.961096e+00,4.984181e+02,1.081349e-03,3.079576e-03
TACC1,0,14,3,2.998495e+00,9.181808e+01,3.521561e-06,1.040177e-05
UBA1,0,41,3,2.995407e+00,9.271733e+01,1.573837e-04,1.379305e-04
UBE2L3,0,39,3,2.998563e+00,9.267263e+01,2.486484e-05,6.171155e-05
XIST,0,2,3,2.994146e+00,9.160338e+01,3.744887e-06,1.564502e-05
BAP1,0,23,3,2.997156e+00,9.191515e+01,7.622977e-05,4.077728e-05
IKBKAP,0,31,3,2.995938e+00,9.246820e+01,2.608991e-05,9.767950e-05
HAP1,0,65,3,2.997305e+00,9.303925e+01,1.543846e-04,1.063560e-04
MED17,0,51,3,2.999363e+00,9.244190e+01,1.226200e-05,3.495294e-05
BRE,0,28,3,2.997919e+00,9.231937e+01,2.547277e-05,4.564914e-05
KBTBD7,0,41,3,2.995763e+00,9.246538e+01,3.419538e-05,3.356844e-05
MOAP1,0,17,2,1.910873e+00,4.730090e+02,1.323743e-03,3.420397e-03
EIF3A,0,58,3,2.997429e+00,9.302819e+01,5.040393e-05,1.293493e-04
TM4SF20,0,1,4,3.999818e+00,6.189621e+01,8.418831e-09,1.666405e-08
ARL6,0,8,3,2.988163e+00,9.152735e+01,1.109031e-05,9.723903e-06
ACY1,0,5,4,3.997986e+00,6.242405e+01,9.065501e-07,1.762975e-07
CEP290,0,7,3,2.999005e+00,9.192909e+01,2.645166e-06,1.711186e-05
BCAT1,0,5,4,3.999072e+00,6.256303e+01,3.730701e-07,1.800593e-07
BCAT2,0,4,4,3.999949e+00,6.214537e+01,1.990157e-08,3.756305e-08
BCHE,0,1,5,4.998934e+00,4.708978e+01,8.038779e-10,4.017375e-11
ZNF8,0,17,3,2.996812e+00,9.166246e+01,7.021977e-05,2.523144e-05
CCNB2,0,9,3,2.998494e+00,9.175321e+01,1.025500e-05,2.050583e-05
DYRK1B,0,14,3,2.996467e+00,9.216322e+01,2.780372e-05,5.033319e-05
DMTF1,0,4,4,3.993613e+00,6.301901e+01,6.932909e-07,8.530889e-07
BIK,0,9,3,2.992859e+00,9.211825e+01,2.852626e-04,4.844827e-05
BNIP1,0,5,3,2.996435e+00,9.142964e+01,4.478609e-06,1.057436e-05
TMBIM6,0,4,3,2.984555e+00,9.176241e+01,1.562702e-05,2.909149e-05
VRK2,0,7,3,2.995307e+00,9.179672e+01,3.777111e-05,2.178217e-05
PKMYT1,0,6,3,2.997388e+00,9.157265e+01,9.727696e-06,1.861573e-05
BAG3,0,17,3,2.997853e+00,9.247949e+01,7.825185e-06,4.504616e-05
TP53AIP1,0,2,4,3.994968e+00,6.480706e+01,4.168890e-07,1.544373e-06
BCL2L14,0,3,3,2.994058e+00,9.137679e+01,4.712939e-06,1.025067e-05
SPNS1,0,4,3,2.995544e+00,9.140355e+01,4.501921e-06,1.040161e-05
BMF,0,13,3,2.996679e+00,9.201121e+01,2.045833e-05,3.663662e-05
BOK,0,2,4,3.991719e+00,6.234902e+01,3.926649e-07,3.531594e-07
HMGA2,0,9,2,1.831417e+00,4.984085e+02,1.010705e-03,3.140908e-03
RTN1,0,11,3,2.998380e+00,9.161577e+01,5.455710e-06,1.048160e-05
BCL2L12,0,3,3,2.987591e+00,9.181682e+01,6.379558e-06,3.127557e-05
DYNLRB1,0,11,3,2.990048e+00,9.192061e+01,5.716935e-05,4.699249e-05
ANTXR1,0,4,3,2.990741e+00,9.174598e+01,9.617942e-06,3.390735e-05
PIR,0,4,3,2.987287e+00,9.169671e+01,6.995194e-06,1.793595e-05
RAB9A,0,8,3,2.995137e+00,9.164107e+01,3.920160e-06,9.142697e-06
CACNA1A,0,8,3,2.998027e+00,9.140279e+01,9.539779e-06,1.109623e-05
RUNX1T1,0,55,3,2.996568e+00,9.293269e+01,4.665034e-05,1.165161e-04
SMO,0,3,3,2.994739e+00,9.125148e+01,8.899134e-06,1.077496e-05
BLZF1,0,42,3,2.991424e+00,9.216301e+01,9.084867e-05,1.003792e-04
PPAP2B,0,5,3,2.996843e+00,9.137684e+01,9.781963e-06,1.154687e-05
MTMR6,0,6,3,2.996496e+00,9.140888e+01,1.283789e-05,1.960656e-05
LPAR2,0,7,3,2.997745e+00,9.148332e+01,9.328347e-06,1.173824e-05
MED23,0,48,3,2.997608e+00,9.235564e+01,4.267124e-05,6.775497e-05
EIF2AK3,0,10,3,2.993631e+00,9.188996e+01,1.459967e-05,5.627098e-05
SPTLC2,0,4,3,2.996054e+00,9.125805e+01,9.314030e-06,1.070842e-05
HDAC9,0,34,3,2.991862e+00,9.271065e+01,1.358248e-04,1.869144e-04
PARP12,0,3,3,2.987960e+00,9.171182e+01,1.271783e-05,2.799213e-05
WNK4,0,10,3,2.994726e+00,9.160379e+01,2.066368e-05,2.955527e-05
EHMT1,0,47,3,2.993368e+00,9.237382e+01,2.792230e-04,1.119947e-04
TRAF3IP3,0,30,3,2.997749e+00,9.224674e+01,2.681420e-04,3.453876e-05
PRIC285,0,3,3,2.994739e+00,9.127544e+01,1.002293e-05,1.125854e-05
IDI2,0,4,3,2.996054e+00,9.128843e+01,9.045993e-06,1.073687e-05
LIMS3,0,2,3,2.992109e+00,9.125940e+01,8.839369e-06,1.085593e-05
BCL9,0,5,3,2.997016e+00,9.173572e+01,5.985297e-06,1.674184e-05
PYGO2,0,2,4,3.997158e+00,6.233336e+01,4.547656e-07,1.248796e-07
TNFRSF17,0,5,3,2.967280e+00,9.147987e+01,1.945938e-05,2.534395e-05
TCF7,0,8,3,2.999153e+00,9.174273e+01,1.675021e-06,8.004909e-06
TJP2,0,21,3,2.997516e+00,9.255281e+01,1.300205e-04,6.688531e-05
BDH1,0,4,4,3.997919e+00,6.211446e+01,8.440558e-08,6.615251e-08
BDNF,0,12,3,2.998608e+00,9.221422e+01,2.566010e-05,1.769608e-05
SORT1,0,8,4,3.995921e+00,6.496358e+01,1.789122e-06,1.298787e-06
MBTPS1,0,10,3,2.991618e+00,9.188919e+01,1.183450e-05,4.060702e-05
CADPS2,0,13,3,2.998878e+00,9.183779e+01,2.213544e-06,9.100507e-06
C4B,0,7,3,2.999481e+00,9.150290e+01,9.090726e-07,7.395243e-06
BFSP1,0,4,3,2.998518e+00,9.164955e+01,1.072656e-06,7.529836e-06
BMP4,0,17,3,2.997972e+00,9.182129e+01,5.024441e-06,8.846283e-06
SGCA,0,10,3,2.999303e+00,9.203662e+01,2.238239e-06,1.611125e-05
WISP1,0,3,4,3.996615e+00,6.235057e+01,6.750187e-07,1.419367e-07
PLEKHM1,0,10,3,2.996776e+00,9.170094e+01,5.202280e-06,1.052715e-05
SPIB,1,16,1,-5.151515e-01,4.545904e+02,7.923893e-01,9.510140e-01
SUV39H1,0,55,3,2.989732e+00,9.255536e+01,4.571508e-04,2.457190e-04
CD79B,0,14,3,2.998291e+00,9.190516e+01,7.963528e-06,1.891456e-05
FCGR2C,0,10,3,2.999303e+00,9.233368e+01,4.619615e-06,1.876773e-05
CTR9,0,17,2,1.910873e+00,1.020599e+02,2.319620e-02,4.834169e-03
CCDC33,0,90,3,2.987948e+00,9.340996e+01,3.878308e-04,2.266558e-04
TOP3A,0,19,3,2.997722e+00,9.167958e+01,1.138706e-05,1.270970e-05
XRCC2,0,7,2,1.783550e+00,3.962971e+02,5.896284e-03,4.685441e-03
TBPL1,0,16,3,2.998719e+00,9.174545e+01,4.451256e-06,1.911582e-05
RMI1,0,19,3,2.997722e+00,9.174847e+01,1.123098e-05,1.249865e-05
BRIP1,0,7,3,2.998327e+00,9.174711e+01,4.372644e-06,1.602978e-05
NUDT12,0,1,4,3.998304e+00,6.197310e+01,2.969458e-08,5.920854e-08
CXCR5,1,9,1,-5.151515e-01,1.085676e+02,7.938016e-01,9.848045e-01
BLVRA,0,8,3,2.994750e+00,9.174089e+01,6.468669e-05,4.552654e-05
BNC1,0,2,3,2.997659e+00,9.163233e+01,5.577039e-07,6.189973e-06
BMI1,0,62,3,2.996721e+00,9.276236e+01,5.313455e-05,1.545416e-04
CUL4A,0,153,3,2.996421e+00,9.339058e+01,1.624551e-04,4.751921e-04
SMARCA5,0,114,3,2.989217e+00,9.323870e+01,3.906397e-04,4.083819e-04
CBX4,0,50,3,2.997025e+00,9.251706e+01,4.152772e-05,9.925616e-05
WTAP,0,168,3,2.998455e+00,9.378365e+01,1.164584e-04,2.105087e-04
DHX38,0,192,3,2.998577e+00,9.394031e+01,1.003704e-04,2.392194e-04
CENPH,0,50,3,2.997744e+00,9.239598e+01,3.757349e-05,6.948606e-05
CENPM,0,42,3,2.997315e+00,9.228506e+01,3.631552e-05,6.998603e-05
CENPO,0,46,3,2.997208e+00,9.235822e+01,5.146294e-05,8.514446e-05
MLF1IP,0,58,3,2.996811e+00,9.276629e+01,4.422633e-05,8.756471e-05
SHCBP1,0,41,3,2.997647e+00,9.240594e+01,3.951378e-05,7.936010e-05
ZFP91,0,40,3,2.997455e+00,9.237083e+01,4.927261e-05,7.888564e-05
NDEL1,0,60,3,2.998548e+00,9.294835e+01,8.414655e-05,8.418652e-05
CBX2,0,27,3,2.997961e+00,9.222938e+01,1.704155e-05,4.228410e-05
CENPL,0,43,3,2.997071e+00,9.230636e+01,4.276008e-05,7.919642e-05
BMPR1A,0,21,3,2.999256e+00,9.207613e+01,1.607959e-05,1.860100e-05
NOG,0,4,4,3.999295e+00,6.232602e+01,7.728043e-08,6.509784e-08
BMP3,0,3,4,3.994642e+00,6.289968e+01,8.964757e-07,2.011580e-07
ZFYVE9,0,44,2,1.965517e+00,4.984369e+02,1.104319e-03,2.849249e-03
